user_id,plan_type,mrr,signup_date,churn_date,is_churned,tenure_days
user_049691,free,0.0,2022-09-17,,0,116
user_039452,pro,98.37,2023-11-07,,0,45
user_010541,starter,28.4,2023-06-19,,0,52
user_013484,starter,29.24,2022-04-11,,0,115
user_014754,free,0.0,2023-02-16,,0,18
user_043285,free,0.0,2023-08-30,,0,113
user_038154,starter,28.16,2023-03-30,,0,56
user_015522,free,0.0,2022-01-19,,0,5
user_049080,pro,96.54,2023-10-11,,0,30
user_019510,starter,28.04,2022-05-05,,0,313
user_028896,starter,30.43,2023-01-02,,0,62
user_043624,starter,27.33,2023-02-16,,0,64
user_052478,free,0.0,2022-02-27,,0,502
user_055693,pro,98.84,2022-01-20,,0,128
user_056022,pro,95.48,2022-08-30,,0,353
user_036743,starter,28.18,2025-03-26,,0,50
user_054798,free,0.0,2022-08-21,,0,88
user_059097,free,0.0,2022-08-27,,0,208
user_033904,pro,107.54,2022-06-20,,0,99
user_027871,free,0.0,2022-01-13,,0,368
user_002523,starter,30.47,2022-08-10,,0,0
user_049605,starter,27.4,2022-03-11,,0,20
user_023084,free,0.0,2022-09-20,,0,289
user_054703,starter,25.29,2022-09-05,,0,281
user_000906,free,0.0,2022-06-14,,0,137
user_052240,free,0.0,2022-01-26,,0,253
user_059559,free,0.0,2022-12-21,,0,71
user_047476,starter,28.81,2023-02-18,,0,151
user_017268,free,0.0,2022-01-12,,0,241
user_008509,starter,31.72,2023-07-04,,0,265
user_004823,free,0.0,2022-04-12,,0,28
user_058123,free,0.0,2022-08-07,,0,15
user_005929,starter,30.74,2023-07-09,,0,177
user_015626,free,0.0,2023-03-10,,0,588
user_057724,pro,106.67,2024-06-18,,0,63
user_028191,free,0.0,2023-05-13,,0,130
user_013188,free,0.0,2023-01-16,,0,564
user_024563,pro,97.77,2022-10-18,2024-06-13,1,604
user_027437,free,0.0,2022-09-12,,0,259
user_050504,free,0.0,2022-08-15,,0,141
user_045436,starter,29.93,2022-09-06,,0,47
user_023877,pro,101.8,2023-02-10,,0,366
user_006759,pro,94.33,2023-11-02,,0,539
user_058318,starter,30.95,2022-06-13,,0,31
user_001955,enterprise,476.99,2023-07-03,,0,13
user_023140,free,0.0,2023-03-23,,0,35
user_054210,free,0.0,2022-07-15,,0,48
user_054953,free,0.0,2022-11-06,,0,139
user_042060,free,0.0,2023-07-18,,0,76
user_021086,starter,28.28,2022-07-05,,0,262
user_004825,starter,30.01,2022-08-08,,0,172
user_015799,pro,96.93,2022-08-14,,0,87
user_003385,free,0.0,2022-06-03,,0,311
user_049003,free,0.0,2022-03-14,,0,178
user_024956,free,0.0,2022-03-09,,0,88
user_002458,starter,27.74,2022-03-01,,0,6
user_027392,pro,99.99,2022-05-18,,0,267
user_015231,pro,93.32,2023-04-25,,0,390
user_027202,pro,103.82,2023-04-30,,0,457
user_012157,starter,31.59,2022-06-14,2022-08-04,1,51
user_021341,free,0.0,2022-02-10,,0,62
user_029066,free,0.0,2022-01-02,,0,202
user_042432,starter,32.38,2024-03-02,,0,44
user_059420,free,0.0,2022-07-15,,0,37
user_040225,pro,95.55,2022-12-24,,0,295
user_003955,starter,29.8,2022-01-11,,0,43
user_047963,free,0.0,2023-03-21,,0,967
user_057396,pro,105.1,2024-05-12,,0,171
user_003494,free,0.0,2023-03-12,,0,463
user_013859,starter,28.69,2022-11-02,,0,99
user_041766,free,0.0,2025-01-23,,0,45
user_001875,starter,27.83,2022-12-25,,0,96
user_052473,starter,28.97,2024-02-23,,0,408
user_036283,free,0.0,2023-11-27,,0,530
user_059934,pro,104.85,2022-03-04,,0,18
user_038806,free,0.0,2022-06-09,2022-09-26,1,109
user_048558,starter,26.8,2023-11-17,,0,186
user_033294,starter,30.93,2023-08-29,,0,89
user_012189,free,0.0,2022-04-17,,0,856
user_050157,pro,105.43,2023-10-09,,0,11
user_009469,starter,30.12,2023-04-02,,0,5
user_008789,enterprise,495.2,2022-06-03,,0,117
user_054736,pro,96.42,2022-01-23,,0,119
user_018104,starter,28.44,2022-11-04,,0,155
user_052215,enterprise,511.27,2023-01-02,,0,361
user_033922,free,0.0,2022-03-30,,0,7
user_018136,starter,28.0,2022-05-06,,0,29
user_032623,free,0.0,2022-04-18,,0,227
user_057128,free,0.0,2023-09-30,,0,381
user_012282,free,0.0,2022-09-11,2022-12-04,1,84
user_005759,starter,30.91,2022-07-21,,0,337
user_030802,free,0.0,2023-08-13,2023-12-16,1,125
user_046959,pro,104.39,2022-10-17,,0,143
user_050319,free,0.0,2024-07-23,,0,186
user_013921,pro,100.54,2022-12-18,,0,183
user_033943,free,0.0,2022-06-20,,0,91
user_018960,free,0.0,2022-07-10,,0,108
user_000258,starter,28.77,2022-10-13,,0,112
user_036320,starter,30.45,2023-01-17,,0,103
user_050187,pro,104.23,2023-02-15,,0,0
user_028066,starter,28.3,2022-10-26,,0,41
user_056363,starter,29.27,2022-05-29,,0,55
user_051951,starter,31.66,2022-01-02,,0,295
user_006134,starter,30.27,2023-04-16,,0,340
user_000970,pro,101.22,2025-03-16,,0,14
user_029442,free,0.0,2024-10-21,,0,446
user_055614,starter,28.83,2022-03-27,,0,47
user_024474,free,0.0,2024-09-24,,0,547
user_049110,free,0.0,2023-08-15,,0,37
user_031493,free,0.0,2022-12-02,,0,303
user_054609,free,0.0,2022-01-12,,0,35
user_054561,pro,99.79,2022-08-19,,0,100
user_018010,starter,29.04,2022-01-10,,0,369
user_042718,free,0.0,2022-10-24,,0,94
user_044865,pro,94.67,2022-03-14,,0,699
user_055709,pro,102.48,2022-12-30,,0,177
user_029180,starter,27.91,2022-09-01,,0,35
user_008721,free,0.0,2022-04-30,,0,211
user_006042,free,0.0,2022-08-28,2022-10-24,1,57
user_059660,free,0.0,2023-01-29,,0,733
user_050403,free,0.0,2022-10-26,,0,49
user_038266,free,0.0,2022-05-23,,0,155
user_016236,pro,92.52,2022-05-31,,0,1
user_027159,enterprise,539.96,2024-01-26,,0,180
user_059394,free,0.0,2022-11-12,,0,39
user_048519,pro,104.16,2022-11-29,,0,176
user_013839,pro,101.47,2022-04-12,,0,231
user_017904,starter,26.35,2022-04-16,,0,125
user_000829,free,0.0,2022-02-18,2022-02-25,1,7
user_036874,starter,28.69,2022-01-27,,0,22
user_002342,pro,95.25,2022-08-20,,0,403
user_014765,starter,29.13,2022-04-09,,0,16
user_015223,pro,99.97,2022-05-13,,0,20
user_028952,starter,27.61,2022-01-03,,0,243
user_056870,free,0.0,2023-01-05,,0,129
user_024887,pro,100.48,2023-04-25,,0,439
user_035033,free,0.0,2022-05-30,,0,10
user_030199,starter,29.86,2022-03-07,,0,159
user_007080,starter,29.81,2023-04-29,,0,7
user_045158,free,0.0,2022-05-25,,0,60
user_054206,free,0.0,2022-07-20,,0,184
user_013110,pro,95.15,2022-05-31,,0,143
user_030273,free,0.0,2022-07-07,,0,140
user_006358,free,0.0,2022-06-12,,0,43
user_033919,starter,29.63,2022-01-06,,0,49
user_029069,free,0.0,2022-04-17,,0,39
user_025511,free,0.0,2022-06-22,,0,3
user_037321,free,0.0,2024-03-24,,0,120
user_049546,free,0.0,2024-07-05,,0,0
user_011221,free,0.0,2022-08-15,,0,46
user_032463,free,0.0,2023-04-17,,0,848
user_000354,free,0.0,2024-03-11,,0,381
user_043827,free,0.0,2022-08-23,,0,347
user_001079,free,0.0,2022-06-29,,0,144
user_009543,starter,30.01,2022-11-21,,0,18
user_019114,starter,26.45,2023-07-13,,0,56
user_034156,free,0.0,2022-07-01,,0,245
user_006838,pro,100.91,2023-06-07,,0,156
user_006054,free,0.0,2022-05-04,,0,534
user_055608,free,0.0,2022-08-16,,0,287
user_027366,free,0.0,2022-05-02,,0,113
user_015036,starter,27.75,2024-02-28,,0,80
user_006015,enterprise,484.67,2022-10-31,,0,116
user_033250,free,0.0,2023-04-14,,0,379
user_046996,free,0.0,2023-09-10,,0,110
user_055394,free,0.0,2023-03-27,,0,47
user_054338,free,0.0,2022-04-02,,0,77
user_038922,free,0.0,2022-12-18,,0,47
user_049316,free,0.0,2024-03-05,,0,47
user_045849,starter,26.48,2022-07-16,,0,118
user_003708,free,0.0,2024-01-05,,0,772
user_044106,free,0.0,2025-02-02,,0,90
user_026488,free,0.0,2022-10-03,,0,76
user_044034,free,0.0,2022-12-25,,0,143
user_040586,starter,29.83,2022-12-17,2023-01-03,1,17
user_035533,starter,29.39,2022-05-31,,0,186
user_009131,free,0.0,2022-04-24,,0,69
user_025642,starter,28.51,2024-02-20,,0,120
user_038972,pro,100.86,2022-09-03,,0,38
user_014197,free,0.0,2025-03-03,,0,173
user_032077,pro,97.59,2022-07-15,,0,194
user_007919,free,0.0,2022-10-06,,0,115
user_030012,starter,28.65,2022-01-12,,0,390
user_018194,free,0.0,2023-05-01,,0,478
user_000175,pro,101.16,2022-05-19,,0,119
user_017693,free,0.0,2022-02-25,,0,4
user_042424,free,0.0,2022-01-24,,0,45
user_031389,starter,29.18,2022-02-08,,0,843
user_034243,pro,105.13,2022-02-22,,0,152
user_001066,free,0.0,2022-05-01,2022-06-12,1,42
user_048922,pro,101.95,2022-05-18,,0,81
user_037906,pro,96.03,2022-12-22,,0,67
user_035361,free,0.0,2022-04-24,,0,49
user_048157,free,0.0,2022-12-02,,0,355
user_044799,pro,105.07,2023-02-27,,0,1
user_038024,free,0.0,2024-03-13,,0,138
user_044323,enterprise,487.38,2022-01-11,,0,70
user_033409,starter,27.06,2022-02-18,,0,184
user_028868,pro,92.33,2022-04-02,,0,170
user_036335,starter,27.0,2025-01-12,,0,135
user_020178,free,0.0,2024-08-05,,0,137
user_023873,pro,103.64,2022-03-25,,0,180
user_020079,starter,29.76,2023-10-10,,0,476
user_026792,free,0.0,2022-10-10,,0,92
user_046338,starter,27.08,2023-05-08,,0,20
user_010652,free,0.0,2023-02-15,,0,29
user_003563,starter,31.04,2024-05-01,,0,53
user_022901,free,0.0,2023-05-27,,0,27
user_019780,free,0.0,2023-06-26,,0,6
user_007176,free,0.0,2024-01-27,,0,437
user_024189,pro,103.12,2022-05-25,,0,664
user_019816,starter,29.59,2022-11-18,2023-03-29,1,131
user_035133,starter,29.34,2022-11-21,,0,281
user_004169,free,0.0,2023-02-15,,0,425
user_052164,starter,30.58,2022-11-28,,0,159
user_022962,starter,28.63,2024-03-01,,0,372
user_005178,starter,27.68,2022-05-20,2023-01-09,1,234
user_038318,free,0.0,2024-04-06,,0,943
user_016164,starter,28.94,2023-02-05,,0,163
user_052439,free,0.0,2023-02-01,,0,4
user_017725,free,0.0,2022-09-19,,0,2
user_052117,free,0.0,2024-08-02,,0,17
user_002852,starter,27.85,2023-05-12,,0,273
user_052952,starter,28.56,2022-12-14,2023-05-16,1,153
user_032787,pro,98.05,2022-07-13,,0,63
user_018763,starter,30.03,2022-04-21,,0,311
user_043311,pro,94.67,2022-06-04,,0,10
user_038664,free,0.0,2022-11-28,,0,17
user_049869,free,0.0,2023-05-11,,0,45
user_050359,free,0.0,2022-06-11,,0,5
user_059295,free,0.0,2022-07-11,,0,212
user_021372,free,0.0,2022-02-07,,0,375
user_039381,starter,30.18,2023-04-23,,0,93
user_039801,pro,103.81,2022-06-26,,0,29
user_031947,pro,95.98,2023-02-19,,0,0
user_025311,free,0.0,2022-02-02,,0,256
user_018456,starter,31.27,2022-05-17,2022-08-05,1,80
user_057567,free,0.0,2023-11-20,2024-11-02,1,348
user_052528,free,0.0,2024-12-08,,0,397
user_001950,free,0.0,2022-08-20,,0,241
user_004111,starter,30.14,2023-04-09,,0,443
user_027213,starter,27.93,2023-01-16,,0,223
user_046457,starter,28.13,2022-11-26,,0,129
user_050615,starter,28.23,2025-03-29,,0,605
user_013756,starter,28.76,2024-07-27,,0,21
user_051708,starter,29.35,2024-09-21,,0,731
user_012948,starter,29.45,2022-10-07,,0,191
user_040291,free,0.0,2022-11-25,,0,197
user_010851,free,0.0,2022-04-24,,0,3
user_038812,enterprise,474.54,2022-08-10,,0,42
user_045393,free,0.0,2022-06-24,2022-09-02,1,70
user_014865,pro,92.22,2024-07-18,2024-08-05,1,18
user_055963,free,0.0,2023-05-29,,0,82
user_005447,free,0.0,2024-05-22,2024-09-25,1,126
user_054347,free,0.0,2022-05-01,,0,266
user_021120,pro,102.22,2022-08-13,,0,27
user_009953,free,0.0,2023-12-02,,0,170
user_011663,pro,101.92,2022-07-24,,0,304
user_048794,starter,29.8,2023-06-17,,0,74
user_006731,free,0.0,2024-09-07,,0,365
user_050941,starter,27.31,2023-04-17,,0,190
user_043351,free,0.0,2023-03-14,,0,269
user_008677,starter,26.97,2023-02-13,,0,55
user_059729,starter,27.77,2022-08-02,,0,1098
user_049298,free,0.0,2023-02-28,,0,114
user_058543,starter,28.42,2022-05-13,,0,75
user_019215,free,0.0,2023-09-07,,0,337
user_057351,pro,86.82,2022-01-11,,0,172
user_038512,free,0.0,2022-06-30,,0,404
user_014833,starter,28.71,2023-11-10,2024-01-06,1,57
user_045087,free,0.0,2022-03-11,,0,563
user_052913,pro,92.18,2022-04-23,,0,99
user_016570,free,0.0,2024-04-18,,0,36
user_028154,starter,30.57,2022-08-29,,0,108
user_017896,pro,101.91,2023-12-10,,0,237
user_052059,free,0.0,2022-08-10,,0,284
user_034116,starter,30.66,2022-10-05,,0,277
user_044208,pro,96.36,2022-01-13,,0,296
user_046530,free,0.0,2023-06-09,,0,539
user_013720,enterprise,487.16,2022-02-09,,0,23
user_024517,starter,31.25,2023-07-18,,0,57
user_044912,starter,28.31,2022-03-26,,0,79
user_034840,free,0.0,2022-04-06,,0,482
user_024692,free,0.0,2022-02-15,,0,0
user_013527,pro,98.51,2022-04-07,,0,288
user_027738,free,0.0,2022-03-06,,0,18
user_028543,starter,29.38,2022-07-23,,0,6
user_000712,free,0.0,2022-01-02,,0,199
user_005559,starter,29.99,2022-08-23,,0,33
user_001462,free,0.0,2023-03-16,,0,111
user_017880,free,0.0,2023-07-09,2023-10-07,1,90
user_000336,starter,29.23,2022-01-17,,0,56
user_021795,pro,96.08,2022-04-13,,0,20
user_037576,free,0.0,2022-12-05,,0,241
user_030225,free,0.0,2024-01-19,,0,23
user_036734,free,0.0,2022-10-28,,0,43
user_035671,pro,103.28,2022-02-04,,0,144
user_033807,free,0.0,2023-10-20,,0,565
user_027604,starter,31.14,2022-06-24,,0,65
user_055867,pro,101.15,2024-05-07,,0,132
user_005629,free,0.0,2023-12-02,,0,249
user_019498,free,0.0,2022-01-05,,0,549
user_001523,free,0.0,2022-02-22,,0,186
user_005437,pro,94.12,2022-02-20,,0,213
user_006101,enterprise,470.46,2023-01-05,,0,523
user_050363,starter,28.93,2022-07-30,2023-05-16,1,290
user_002548,starter,29.01,2022-04-29,,0,84
user_029627,free,0.0,2023-03-28,2023-07-07,1,101
user_050806,free,0.0,2022-06-30,,0,19
user_025449,free,0.0,2022-03-29,,0,303
user_051422,pro,94.5,2024-03-02,,0,89
user_030950,enterprise,537.16,2023-01-20,,0,179
user_034421,free,0.0,2022-11-06,2023-07-17,1,253
user_037262,pro,101.01,2022-12-24,,0,2
user_037837,free,0.0,2022-01-21,,0,3
user_045943,free,0.0,2023-03-18,2023-08-03,1,138
user_020307,free,0.0,2023-07-13,,0,96
user_055501,free,0.0,2025-04-11,,0,190
user_009159,starter,28.07,2022-04-17,,0,58
user_045526,pro,100.46,2022-09-16,,0,230
user_043254,pro,104.64,2022-03-20,,0,30
user_018758,starter,28.66,2023-03-17,,0,51
user_033577,free,0.0,2022-12-27,,0,192
user_001134,free,0.0,2022-02-21,,0,42
user_019163,starter,29.07,2022-06-27,,0,268
user_040159,free,0.0,2022-06-07,,0,214
user_005681,starter,27.71,2022-06-21,,0,29
user_052262,free,0.0,2024-09-26,,0,108
user_043800,starter,29.6,2022-11-20,,0,118
user_058131,free,0.0,2023-01-21,,0,93
user_031363,starter,28.52,2022-12-09,,0,5
user_006306,starter,31.17,2022-08-04,,0,312
user_008103,free,0.0,2022-06-21,,0,185
user_006760,starter,28.04,2022-04-19,2022-10-08,1,172
user_033033,free,0.0,2024-03-17,,0,304
user_039672,free,0.0,2022-02-04,,0,247
user_044045,free,0.0,2023-01-09,,0,130
user_043319,free,0.0,2022-01-06,2022-04-22,1,106
user_008018,pro,100.0,2022-01-25,,0,41
user_044521,free,0.0,2023-12-26,,0,461
user_050313,starter,28.44,2024-07-26,,0,4
user_001335,free,0.0,2022-06-30,,0,21
user_005046,starter,31.17,2022-07-29,,0,40
user_026529,free,0.0,2022-07-01,,0,135
user_012264,starter,27.57,2022-01-03,,0,597
user_029684,free,0.0,2023-03-30,,0,65
user_037290,enterprise,505.71,2022-02-25,,0,34
user_050158,free,0.0,2023-06-21,,0,527
user_010859,free,0.0,2022-02-12,,0,951
user_011274,free,0.0,2022-05-21,,0,309
user_032804,pro,105.66,2022-01-30,,0,160
user_048763,free,0.0,2022-02-08,,0,175
user_053264,free,0.0,2022-07-01,,0,19
user_003720,free,0.0,2022-02-10,2022-06-09,1,119
user_020257,free,0.0,2023-07-26,,0,139
user_056797,free,0.0,2023-06-24,2025-01-10,1,566
user_023901,starter,31.19,2022-04-20,,0,468
user_007414,enterprise,554.55,2022-07-25,,0,182
user_011064,starter,29.47,2022-07-02,,0,96
user_053929,starter,32.97,2022-09-05,,0,189
user_056869,pro,106.83,2022-07-24,,0,318
user_034193,pro,91.01,2022-03-06,,0,51
user_058372,free,0.0,2022-11-05,,0,47
user_022379,starter,31.05,2023-08-29,,0,61
user_058215,pro,91.61,2022-05-20,,0,14
user_001095,starter,30.48,2022-03-22,,0,14
user_007407,starter,30.94,2022-06-09,,0,213
user_044462,free,0.0,2022-12-15,,0,166
user_013266,free,0.0,2022-07-14,,0,193
user_041083,enterprise,512.29,2022-05-14,,0,239
user_016525,free,0.0,2023-01-12,,0,183
user_034621,starter,28.12,2023-06-24,,0,454
user_018167,starter,28.46,2022-09-07,,0,52
user_051403,starter,28.81,2022-09-03,,0,144
user_018359,free,0.0,2022-08-21,,0,59
user_009334,free,0.0,2022-11-22,,0,22
user_057671,free,0.0,2022-05-15,2022-06-26,1,42
user_025670,enterprise,503.47,2024-01-31,,0,250
user_006821,free,0.0,2023-02-19,,0,272
user_038766,enterprise,498.32,2023-05-10,,0,159
user_006346,free,0.0,2022-09-25,,0,12
user_034389,free,0.0,2022-07-03,,0,10
user_037951,free,0.0,2023-01-21,,0,247
user_008048,free,0.0,2022-09-01,,0,2
user_034210,free,0.0,2023-04-05,,0,171
user_028677,free,0.0,2022-01-22,,0,39
user_005316,free,0.0,2023-09-05,,0,179
user_051437,starter,30.58,2022-02-08,,0,325
user_027847,free,0.0,2024-07-10,,0,125
user_008071,starter,29.69,2022-02-06,,0,60
user_012915,starter,30.08,2024-02-10,,0,25
user_058402,free,0.0,2023-07-07,,0,374
user_057519,free,0.0,2022-04-02,2022-09-28,1,179
user_019402,pro,96.21,2022-12-31,2023-08-14,1,226
user_013984,enterprise,565.35,2022-02-07,,0,20
user_004334,pro,98.22,2022-11-02,,0,92
user_000238,enterprise,551.17,2022-08-06,,0,236
user_040110,free,0.0,2023-09-11,,0,302
user_017610,free,0.0,2022-05-12,,0,51
user_000874,starter,29.77,2022-03-11,,0,21
user_058559,free,0.0,2023-05-09,,0,404
user_018492,pro,94.1,2022-04-01,,0,67
user_039854,free,0.0,2024-03-04,,0,11
user_056710,starter,27.53,2022-05-02,,0,222
user_043780,free,0.0,2022-02-11,,0,5
user_021139,starter,30.01,2022-08-28,,0,202
user_040309,free,0.0,2022-09-16,,0,913
user_004013,pro,94.61,2023-03-08,,0,19
user_004140,starter,30.48,2022-09-20,,0,25
user_047023,free,0.0,2022-01-23,,0,33
user_031652,free,0.0,2024-07-17,2025-10-09,1,449
user_050310,free,0.0,2022-05-27,,0,312
user_052288,free,0.0,2022-12-13,,0,300
user_036388,free,0.0,2023-07-20,,0,44
user_048750,starter,30.11,2022-03-25,,0,31
user_053519,free,0.0,2022-03-16,2022-05-25,1,70
user_005299,pro,112.29,2023-02-03,,0,393
user_048068,free,0.0,2022-04-08,,0,25
user_034407,free,0.0,2022-05-23,,0,141
user_045716,free,0.0,2024-08-29,,0,84
user_014560,free,0.0,2022-01-01,,0,49
user_025562,free,0.0,2022-05-19,,0,141
user_034046,pro,109.73,2023-03-25,,0,84
user_039884,free,0.0,2023-03-27,,0,177
user_019610,free,0.0,2024-07-01,,0,107
user_012872,free,0.0,2023-09-09,,0,332
user_039067,enterprise,538.81,2023-02-19,,0,102
user_029743,free,0.0,2022-01-22,2022-05-01,1,99
user_028658,free,0.0,2024-08-27,,0,11
user_020046,free,0.0,2022-10-24,2023-03-09,1,136
user_039227,starter,30.75,2023-03-06,,0,93
user_046525,starter,28.59,2022-04-01,,0,230
user_004388,free,0.0,2022-02-23,,0,576
user_056243,free,0.0,2024-06-07,,0,212
user_001850,free,0.0,2023-05-11,,0,121
user_003864,free,0.0,2022-03-07,,0,88
user_004675,starter,26.81,2022-01-11,,0,140
user_057208,pro,95.44,2023-06-26,,0,577
user_053253,pro,110.11,2022-09-02,,0,238
user_037909,free,0.0,2023-02-14,,0,110
user_013156,free,0.0,2022-07-17,,0,396
user_006491,starter,29.2,2023-05-07,,0,100
user_055078,free,0.0,2023-09-10,,0,795
user_057832,starter,30.27,2022-03-25,,0,298
user_015067,enterprise,477.44,2022-08-31,,0,673
user_010125,starter,28.06,2022-09-27,,0,313
user_044724,free,0.0,2022-10-26,,0,223
user_012180,pro,101.26,2023-04-27,,0,29
user_051086,enterprise,551.07,2022-03-26,,0,436
user_005245,free,0.0,2023-08-04,,0,107
user_002149,starter,29.13,2023-02-04,,0,406
user_029702,enterprise,525.45,2022-01-18,,0,87
user_038845,free,0.0,2022-07-23,,0,105
user_012581,free,0.0,2024-04-19,,0,159
user_054646,starter,26.8,2024-10-03,,0,362
user_052106,free,0.0,2022-07-26,,0,550
user_041270,enterprise,485.37,2023-03-30,2023-05-04,1,35
user_028409,starter,30.51,2022-02-05,,0,102
user_038015,free,0.0,2022-09-02,,0,22
user_050208,free,0.0,2022-05-10,,0,216
user_003045,starter,28.72,2022-06-02,,0,565
user_018559,starter,26.12,2023-12-31,,0,423
user_006657,free,0.0,2022-06-28,2024-08-09,1,773
user_029547,free,0.0,2023-10-05,,0,226
user_043342,pro,98.72,2023-11-04,,0,49
user_011204,free,0.0,2023-04-10,,0,67
user_020387,free,0.0,2022-04-17,,0,186
user_026111,free,0.0,2022-07-24,,0,393
user_003205,starter,28.76,2022-06-29,,0,49
user_045862,starter,29.81,2022-08-13,2022-10-27,1,75
user_037789,free,0.0,2023-09-16,,0,88
user_045894,enterprise,484.38,2024-07-21,,0,211
user_050564,starter,29.43,2022-07-22,,0,115
user_014626,free,0.0,2022-09-04,,0,452
user_002491,free,0.0,2023-03-14,,0,689
user_058250,starter,26.94,2022-03-10,,0,17
user_035500,free,0.0,2022-10-18,2023-05-07,1,201
user_034821,free,0.0,2022-02-08,,0,4
user_015782,starter,30.75,2023-12-15,,0,468
user_041450,free,0.0,2022-07-28,,0,192
user_033527,starter,27.99,2024-01-16,,0,216
user_048384,starter,29.37,2022-10-15,,0,423
user_013133,starter,27.89,2022-03-30,,0,12
user_043890,enterprise,526.98,2022-12-27,,0,129
user_030939,free,0.0,2023-01-11,,0,235
user_013879,starter,31.98,2024-06-29,,0,56
user_028016,free,0.0,2022-02-07,,0,42
user_031156,pro,106.42,2022-01-13,,0,235
user_056955,free,0.0,2022-03-10,,0,194
user_057204,starter,29.43,2022-02-11,,0,45
user_010437,pro,99.92,2022-06-22,,0,144
user_043668,enterprise,468.19,2023-02-17,,0,101
user_021882,free,0.0,2023-07-02,,0,339
user_058541,starter,26.48,2022-10-02,,0,180
user_016669,starter,28.96,2023-11-09,,0,167
user_048698,free,0.0,2024-08-10,,0,161
user_043370,free,0.0,2022-10-22,,0,41
user_013063,free,0.0,2022-01-25,,0,104
user_044438,free,0.0,2022-02-17,,0,12
user_049733,free,0.0,2025-03-05,,0,2
user_058007,starter,29.07,2022-04-04,,0,538
user_033382,free,0.0,2023-02-01,,0,190
user_029679,starter,29.05,2023-10-18,,0,80
user_051145,free,0.0,2022-10-02,,0,119
user_052081,free,0.0,2022-07-16,,0,618
user_032378,enterprise,514.05,2022-03-07,,0,375
user_035708,free,0.0,2022-03-16,,0,56
