user_id,feature_name,usage_count,avg_session_seconds,date
user_040160,search,7,110,2023-10-11
user_039699,dashboard,48,126,2023-08-28
user_000955,reports,3,198,2023-10-14
user_026923,export,7,135,2023-08-23
user_024912,dashboard,6,213,2023-10-28
user_006182,reports,5,188,2023-09-03
user_010752,automation,2,43,2023-03-23
user_021395,export,7,72,2023-09-25
user_012469,collaboration,27,106,2023-10-08
user_045298,reports,10,102,2023-02-19
user_001839,analytics,8,174,2023-06-24
user_015890,dashboard,4,174,2024-04-23
user_059765,automation,5,192,2024-09-11
user_017986,export,8,201,2023-01-20
user_042260,search,3,164,2024-02-16
user_044901,automation,17,206,2024-10-24
user_006276,dashboard,25,248,2023-09-17
user_018403,dashboard,21,161,2023-10-28
user_008162,reports,8,85,2024-09-24
user_001787,dashboard,3,138,2024-07-01
user_019837,dashboard,26,190,2024-10-25
user_009333,dashboard,3,197,2023-09-18
user_001828,search,9,83,2024-11-17
user_029226,search,21,301,2024-08-30
user_006786,analytics,11,143,2023-04-01
user_042108,analytics,4,104,2023-05-06
user_021219,collaboration,6,131,2024-10-01
user_029212,analytics,21,166,2024-01-26
user_035816,dashboard,17,176,2024-06-05
user_048732,analytics,7,114,2024-10-01
user_053267,dashboard,6,123,2023-08-20
user_034758,dashboard,4,190,2024-03-26
user_030663,analytics,10,142,2024-01-17
user_039713,api_call,3,26,2024-09-03
user_019465,reports,12,13,2024-05-31
user_040152,analytics,3,213,2023-10-06
user_055882,dashboard,6,71,2024-11-13
user_046379,dashboard,6,198,2024-02-06
user_019269,reports,12,169,2024-10-24
user_044042,dashboard,12,145,2024-04-28
user_021205,api_call,7,117,2024-01-24
user_021327,analytics,3,137,2023-11-23
user_048364,collaboration,13,132,2024-01-04
user_004970,reports,6,84,2024-03-28
user_053991,analytics,55,181,2023-08-29
user_002098,search,2,59,2024-06-07
user_032401,dashboard,5,235,2024-05-23
user_018400,reports,7,10,2023-08-26
user_000919,search,17,145,2024-06-01
user_059397,search,10,62,2023-04-01
user_010246,automation,12,99,2024-05-04
user_000563,collaboration,4,138,2024-10-31
user_018386,search,16,106,2023-01-05
user_040234,export,10,154,2024-08-09
user_026496,export,4,166,2024-01-21
user_008933,analytics,5,159,2024-05-26
user_035453,reports,22,129,2024-07-28
user_035246,export,21,240,2024-10-08
user_013762,dashboard,5,185,2024-08-30
user_024528,export,5,153,2024-06-07
user_020136,search,9,104,2023-11-19
user_058800,automation,10,78,2024-04-05
user_031334,search,13,224,2024-08-04
user_010418,export,6,125,2024-09-26
user_032264,automation,9,122,2024-11-07
user_010902,analytics,14,151,2024-11-09
user_013720,search,5,160,2023-03-21
user_039446,dashboard,3,10,2023-12-24
user_019197,collaboration,33,100,2024-10-08
user_033127,search,4,96,2023-08-02
user_006905,reports,11,65,2023-01-07
user_015383,automation,8,203,2024-03-20
user_012991,export,22,239,2024-07-19
user_020083,search,18,193,2024-03-02
user_026603,search,7,169,2024-04-27
user_058761,search,8,165,2023-10-09
user_006749,reports,10,148,2024-03-26
user_042933,search,9,44,2023-12-12
user_024719,export,14,120,2024-09-05
user_002386,search,16,76,2024-05-01
user_055885,automation,2,133,2024-11-12
user_005976,search,22,94,2024-10-01
user_018043,dashboard,5,104,2024-08-27
user_024039,collaboration,56,247,2023-01-17
user_037202,reports,7,199,2023-02-22
user_038790,search,7,127,2024-11-25
user_031376,analytics,4,251,2023-12-02
user_042127,reports,13,246,2024-09-25
user_032241,analytics,7,177,2024-07-29
user_017688,search,17,245,2024-06-18
user_014167,search,8,143,2024-05-04
user_024914,automation,10,102,2023-05-09
user_024051,analytics,5,85,2024-06-21
user_016886,analytics,7,118,2023-01-26
user_052910,analytics,14,217,2024-06-11
user_018147,search,9,156,2024-08-29
user_033137,export,8,178,2024-07-30
user_032067,reports,6,205,2023-12-22
user_019635,analytics,6,157,2024-11-16
user_052126,dashboard,4,136,2023-09-22
user_038408,export,6,148,2023-05-14
user_055842,analytics,5,149,2024-05-23
user_037891,analytics,8,109,2023-11-12
user_045961,export,13,191,2024-10-19
user_002998,search,6,157,2023-02-09
user_004217,export,12,251,2024-08-16
user_005825,dashboard,7,168,2024-02-14
user_058684,dashboard,12,239,2024-03-05
user_030387,analytics,9,156,2024-08-08
user_035141,analytics,2,10,2024-06-26
user_019690,search,16,158,2024-07-23
user_016233,analytics,7,109,2024-04-10
user_043545,reports,7,98,2024-11-18
user_039360,automation,8,121,2024-11-08
user_026970,dashboard,6,103,2024-03-06
user_059353,dashboard,7,89,2024-02-05
user_011976,analytics,11,181,2024-09-13
user_051953,analytics,7,137,2024-10-16
user_020421,analytics,4,162,2024-08-29
user_025772,search,22,155,2023-08-15
user_036868,export,29,158,2024-07-03
user_018293,reports,3,68,2024-08-22
user_008965,reports,4,181,2024-09-16
user_043993,search,18,175,2024-07-17
user_056083,analytics,3,84,2024-01-17
user_018430,collaboration,16,146,2024-02-13
user_026269,analytics,6,211,2024-05-30
user_016395,api_call,5,51,2023-01-19
user_030871,collaboration,23,133,2024-01-05
user_013274,analytics,9,99,2023-05-02
user_029573,search,7,162,2023-06-26
user_023983,collaboration,2,70,2023-05-20
user_059004,export,8,122,2024-09-24
user_032276,automation,13,222,2024-05-08
user_032556,reports,4,98,2024-09-16
user_057943,reports,7,140,2023-01-15
user_037035,analytics,2,98,2024-10-04
user_022729,analytics,13,188,2024-11-04
user_007584,reports,30,208,2023-11-04
user_042218,analytics,7,148,2023-11-11
user_003449,collaboration,4,84,2024-06-11
user_002685,collaboration,7,24,2023-05-30
user_035365,analytics,2,76,2024-11-16
user_032334,collaboration,7,83,2023-01-24
user_031021,reports,10,145,2024-05-26
user_030079,search,7,199,2024-04-30
user_039070,automation,5,225,2023-09-14
user_006795,dashboard,4,115,2024-10-05
user_050001,analytics,10,173,2024-07-09
user_023172,export,12,72,2024-04-10
user_035511,collaboration,4,86,2024-08-25
user_053659,automation,16,222,2024-07-31
user_036875,dashboard,3,138,2023-12-03
user_022964,automation,12,300,2024-04-02
user_040922,collaboration,28,190,2023-10-21
user_019901,api_call,14,95,2023-10-07
user_015888,analytics,7,59,2024-11-22
user_047332,analytics,6,194,2023-10-31
user_007459,reports,6,102,2024-02-10
user_057078,export,3,210,2024-11-08
user_023515,analytics,3,139,2024-06-14
user_031110,reports,6,83,2024-07-04
user_001634,collaboration,5,133,2023-03-22
user_015158,dashboard,3,105,2024-05-16
user_003182,collaboration,6,160,2024-04-01
user_030871,export,26,230,2024-09-30
user_002744,collaboration,9,129,2023-10-10
user_013467,reports,5,50,2024-11-11
user_031761,search,5,145,2024-10-21
user_019212,export,2,155,2023-01-24
user_013475,search,9,87,2024-09-19
user_025949,collaboration,20,153,2024-06-30
user_043422,export,5,188,2024-01-25
user_040228,reports,10,262,2024-09-18
user_050526,search,13,98,2024-11-19
user_012655,dashboard,6,287,2024-07-23
user_052356,search,1,144,2024-08-25
user_020289,collaboration,10,188,2024-11-08
user_016092,export,7,237,2024-02-03
user_006558,reports,10,136,2024-09-18
user_020836,dashboard,2,134,2024-04-09
user_021440,analytics,5,108,2024-07-26
user_058638,api_call,12,96,2024-08-27
user_009992,search,19,152,2023-05-01
user_001327,reports,9,199,2023-03-02
user_030977,dashboard,5,171,2024-11-29
user_054502,analytics,21,174,2024-03-02
user_006786,reports,6,108,2024-11-29
user_038786,analytics,10,144,2024-10-02
user_050342,collaboration,99,249,2024-08-02
user_037032,export,2,229,2024-02-23
user_048009,analytics,2,138,2024-01-18
user_024206,search,5,15,2024-11-13
user_052390,search,17,173,2024-07-28
user_010191,dashboard,4,49,2023-10-11
user_037340,reports,14,220,2024-07-10
user_038483,dashboard,5,82,2023-11-18
user_058271,dashboard,22,39,2023-09-04
user_009299,dashboard,6,148,2023-01-31
user_006285,analytics,21,203,2023-02-21
user_057056,search,8,126,2024-10-31
user_053688,automation,6,178,2023-12-14
user_045540,collaboration,31,98,2023-11-05
user_016876,dashboard,251,235,2023-04-27
user_007538,export,7,80,2024-07-18
user_047332,search,8,206,2023-01-26
user_031848,analytics,6,94,2023-11-17
user_054263,collaboration,17,76,2024-08-17
user_059933,search,11,204,2024-09-29
user_052731,collaboration,4,10,2023-10-17
user_056859,reports,1,137,2023-07-18
user_015862,dashboard,2,139,2023-11-13
user_051314,dashboard,5,154,2024-01-26
user_057663,dashboard,2,69,2024-01-09
user_048579,export,10,163,2023-10-11
user_029602,collaboration,11,91,2024-03-28
user_040168,dashboard,12,188,2024-04-13
user_025052,analytics,16,208,2024-09-27
user_004750,export,7,119,2024-10-03
user_046955,api_call,30,159,2023-09-06
user_015510,automation,10,248,2024-07-31
user_028699,dashboard,1,147,2024-11-21
user_018790,reports,13,105,2024-08-07
user_000183,export,9,117,2024-03-13
user_009888,export,6,179,2024-06-09
user_044447,export,6,124,2024-10-05
user_032121,analytics,6,150,2023-09-21
user_021481,search,9,138,2024-05-29
user_048321,automation,1,155,2024-09-05
user_028634,api_call,23,244,2023-01-03
user_058780,reports,14,198,2024-04-18
user_000350,analytics,6,107,2024-08-29
user_052408,automation,10,263,2024-09-10
user_049437,api_call,17,169,2024-08-18
user_008815,search,12,10,2023-10-08
user_033797,reports,3,152,2023-09-23
user_012256,reports,14,144,2024-10-21
user_034854,reports,23,143,2024-07-01
user_031799,dashboard,11,104,2024-04-20
user_033424,api_call,13,168,2024-10-10
user_045499,reports,4,192,2024-04-10
user_042849,analytics,45,123,2024-04-18
user_020949,search,1,110,2024-10-07
user_030714,reports,3,62,2024-10-29
user_032688,reports,12,169,2023-12-08
user_031780,analytics,17,209,2023-12-26
user_058080,search,6,192,2024-05-04
user_024368,reports,15,177,2024-09-21
user_044992,collaboration,26,263,2024-06-29
user_027381,dashboard,2,56,2024-10-21
user_029759,reports,8,107,2023-11-02
user_048666,collaboration,17,106,2023-08-16
user_014187,dashboard,4,167,2023-01-06
user_050894,reports,7,137,2024-01-17
user_031441,reports,5,143,2024-07-19
user_004480,dashboard,10,188,2024-02-08
user_058881,analytics,66,218,2024-07-22
user_009629,dashboard,2,273,2023-07-06
user_043255,dashboard,9,104,2024-10-01
user_021880,reports,4,95,2024-08-17
user_046249,export,15,162,2024-08-07
user_043995,export,5,133,2023-09-29
user_002753,export,7,123,2023-07-16
user_024639,reports,9,94,2024-11-29
user_045425,collaboration,9,231,2023-11-06
user_001911,api_call,18,105,2024-05-22
user_048162,search,8,118,2023-08-25
user_048990,api_call,24,164,2023-08-22
user_059099,export,9,233,2023-11-23
user_006094,api_call,3,121,2023-10-20
user_013243,dashboard,5,122,2024-06-29
user_021795,dashboard,4,10,2023-01-28
user_059028,reports,2,222,2023-05-07
user_049746,automation,12,79,2023-06-25
user_007882,analytics,16,92,2023-05-24
user_035880,reports,6,137,2023-12-05
user_014291,analytics,7,207,2023-06-30
user_028051,analytics,10,190,2024-06-11
user_043471,collaboration,6,200,2024-08-19
user_050823,reports,5,10,2024-06-30
user_051902,dashboard,3,26,2023-10-05
user_024848,collaboration,7,33,2024-07-09
user_031808,export,86,224,2024-10-11
user_008726,collaboration,10,55,2023-10-29
user_009803,automation,15,113,2023-01-19
user_007647,export,3,152,2023-07-09
user_041780,dashboard,5,10,2024-04-07
user_042369,analytics,16,224,2024-10-24
user_033156,dashboard,16,297,2024-05-09
user_053639,reports,15,164,2023-11-19
user_018090,analytics,83,219,2023-03-11
user_058706,dashboard,7,242,2023-07-31
user_010805,dashboard,4,99,2023-10-31
user_039986,collaboration,1,89,2023-12-15
user_046315,dashboard,11,148,2024-07-22
user_028634,reports,17,168,2023-08-12
user_049232,api_call,6,238,2023-08-22
user_049929,export,23,214,2023-12-16
user_025939,dashboard,4,198,2023-09-15
user_047760,search,2,88,2023-02-28
user_006270,analytics,6,116,2023-04-26
user_007998,automation,11,97,2024-07-07
user_021321,export,6,257,2023-11-18
user_007939,dashboard,17,110,2024-06-12
user_019720,dashboard,18,73,2024-06-26
user_020913,collaboration,3,53,2024-04-21
user_002434,reports,5,102,2023-11-16
user_014359,api_call,4,210,2023-10-22
user_013720,automation,5,120,2023-01-15
user_013499,reports,12,287,2024-08-01
user_053714,reports,8,196,2023-07-14
user_007275,reports,15,169,2023-01-22
user_058840,collaboration,16,174,2024-03-22
user_050026,reports,4,137,2023-10-01
user_029749,analytics,5,206,2024-03-03
user_040399,search,10,97,2023-06-16
user_047710,reports,9,122,2024-10-15
user_043019,analytics,9,171,2024-02-20
user_001438,reports,5,125,2024-05-18
user_018180,analytics,9,182,2023-11-26
user_057472,reports,4,151,2023-09-28
user_017520,analytics,4,144,2023-06-26
user_044032,api_call,9,160,2023-06-22
user_052075,dashboard,6,168,2024-06-07
user_051226,search,12,168,2024-01-21
user_048687,reports,6,118,2023-05-12
user_020644,collaboration,5,66,2023-06-22
user_015216,analytics,6,203,2023-06-13
user_027611,analytics,12,150,2024-02-16
user_017314,dashboard,13,45,2024-01-09
user_015616,export,2,81,2024-10-28
user_018823,dashboard,4,134,2023-11-20
user_006362,automation,5,99,2023-01-02
user_016821,api_call,15,185,2023-01-24
user_050604,analytics,4,74,2024-08-22
user_019624,export,15,142,2024-02-29
user_014623,reports,20,206,2023-06-16
user_006810,reports,2,101,2024-11-10
user_004251,search,11,227,2024-06-24
user_037341,reports,8,137,2024-04-12
user_048442,dashboard,5,142,2023-10-28
user_059733,dashboard,7,182,2024-10-01
user_037197,dashboard,11,137,2024-10-14
user_038643,analytics,19,256,2024-01-23
user_025395,dashboard,24,122,2023-07-17
user_052003,dashboard,1,195,2023-09-28
user_054617,reports,8,14,2023-09-10
user_026212,automation,7,162,2024-08-08
user_024157,automation,4,132,2023-09-27
user_034922,search,18,73,2023-08-02
user_049437,api_call,27,146,2023-11-10
user_025007,reports,6,152,2024-09-06
user_017887,collaboration,15,175,2024-03-22
user_002478,dashboard,3,95,2024-08-07
user_008157,export,11,154,2024-09-25
user_036695,dashboard,3,95,2024-01-22
user_014167,dashboard,15,204,2023-12-10
user_047143,export,19,223,2023-06-18
user_038046,export,6,73,2024-11-24
user_020896,collaboration,7,142,2023-12-04
user_045028,analytics,7,188,2024-08-24
user_037202,reports,13,89,2024-03-15
user_036613,search,7,170,2024-01-09
user_010981,dashboard,4,126,2023-03-06
user_047121,collaboration,15,188,2024-04-10
user_019885,analytics,7,94,2024-06-03
user_004025,analytics,19,112,2024-11-28
user_039216,reports,10,176,2024-10-24
user_024711,reports,10,216,2024-11-20
user_039121,reports,13,79,2024-04-12
user_036360,dashboard,13,96,2024-03-17
user_047794,reports,6,145,2023-05-15
user_041702,analytics,7,169,2024-06-05
user_049100,analytics,18,149,2024-10-26
user_040536,export,7,73,2024-09-05
user_008635,dashboard,7,25,2023-06-20
user_004912,dashboard,28,120,2024-06-22
user_057948,analytics,3,102,2023-10-21
user_046901,reports,10,139,2023-04-28
user_022412,api_call,14,176,2023-01-08
user_039159,dashboard,1,10,2023-11-17
user_006797,api_call,36,166,2024-10-19
user_008581,dashboard,4,87,2024-09-15
user_040103,export,20,210,2023-07-16
user_040865,automation,23,115,2024-10-21
user_020649,api_call,9,38,2024-07-26
user_004946,reports,18,194,2024-04-10
user_056175,export,11,148,2023-10-20
user_011088,reports,6,175,2023-06-05
user_043640,export,13,174,2024-10-25
user_032415,search,4,197,2024-05-06
user_049243,api_call,4,115,2023-06-06
user_046078,reports,24,253,2023-11-20
user_004302,collaboration,6,205,2023-06-03
user_038226,reports,5,86,2023-09-07
user_056254,dashboard,19,110,2024-11-11
user_039326,collaboration,14,226,2024-11-13
user_002862,automation,7,117,2023-08-14
user_029972,api_call,7,222,2023-09-05
user_011660,dashboard,4,109,2024-01-11
user_049685,automation,5,191,2024-04-26
user_054913,reports,11,158,2024-03-07
user_038854,analytics,14,258,2023-04-07
user_022800,dashboard,16,135,2023-09-14
user_036134,dashboard,22,180,2024-09-28
user_031615,analytics,3,105,2024-11-25
user_043004,dashboard,4,113,2023-04-23
user_007851,api_call,5,146,2024-09-25
user_037190,reports,15,90,2024-08-31
user_044048,api_call,6,102,2024-03-28
user_006369,analytics,29,228,2023-10-24
user_052930,api_call,7,128,2023-01-28
user_023607,analytics,10,160,2024-08-20
user_034223,reports,13,201,2024-07-18
user_049287,search,3,222,2023-12-07
user_049529,reports,5,71,2023-09-16
user_050304,export,14,302,2024-06-26
user_057303,dashboard,18,117,2024-01-26
user_010390,dashboard,13,224,2024-10-09
user_032426,export,11,249,2024-09-21
user_011168,collaboration,13,126,2023-06-13
user_028478,reports,6,125,2024-09-04
user_034830,dashboard,3,165,2024-05-31
user_053195,analytics,6,10,2024-11-08
user_053246,dashboard,6,79,2024-05-12
user_024883,dashboard,16,95,2024-07-19
user_007034,export,24,192,2024-11-29
user_002919,reports,18,317,2024-11-05
user_020104,api_call,5,126,2024-09-03
user_043410,reports,24,222,2024-08-18
user_044037,export,4,143,2023-08-20
user_029506,collaboration,37,275,2024-08-17
user_040474,reports,2,180,2024-09-05
user_044669,search,6,217,2023-03-07
user_020708,reports,23,117,2024-05-10
user_020544,reports,4,100,2024-07-08
user_017928,analytics,3,26,2023-09-23
user_018989,export,18,257,2023-05-18
user_029767,automation,8,117,2024-01-09
user_029187,reports,8,165,2023-09-26
user_026757,reports,10,110,2023-10-14
user_012695,dashboard,18,183,2024-03-28
user_052808,dashboard,19,114,2024-10-22
user_029327,reports,21,168,2024-10-21
user_042849,export,40,147,2023-04-10
user_021534,automation,3,188,2024-10-17
user_015644,export,20,208,2023-12-01
user_047278,reports,22,258,2024-04-02
user_012156,collaboration,23,98,2023-09-23
user_035517,reports,3,124,2023-09-03
user_040737,search,14,69,2023-12-28
user_035305,automation,3,175,2023-06-15
user_010835,dashboard,8,77,2023-12-06
user_054885,search,11,164,2024-02-13
user_056571,dashboard,3,226,2024-08-06
